Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Postal Code,Product ID,Sales,Quantity,Discount,Profit,Category,Sub-Category,Product Name
8759,CA-2022-114307,22/07/2022,26/07/2022,Standard Class,MF-17665,Corporate,21044,FUR-FU-10000794,27.42,3,0.0,9.3228,Furniture,Furnishings,Eldon Stackable Tray
806,CA-2020-134313,1/11/20,7/11/20,Standard Class,RA-19915,Consumer,80219,OFF-AR-10001897,43.176,3,0.2,4.3176,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener
4411,US-2020-154879,6/5/20,11/5/20,Standard Class,SN-20710,Home Office,90004,OFF-AR-10001897,107.94,6,0.0,30.2232,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener
4596,CA-2022-129868,26/12/2022,31/12/2022,Standard Class,MC-18130,Corporate,90004,OFF-AR-10001897,53.97,3,0.0,15.1116,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener
6595,CA-2021-146290,4/5/21,11/5/21,Standard Class,SV-20815,Corporate,46203,OFF-AR-10001897,125.93,7,0.0,35.2604,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener
8198,CA-2023-102736,5/9/23,9/9/23,Standard Class,LP-17095,Consumer,37918,OFF-AR-10001897,71.96,5,0.2,7.196,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener
807,CA-2020-134313,1/11/20,7/11/20,Standard Class,RA-19915,Consumer,80219,TEC-PH-10001795,1983.968,4,0.2,247.996,Technology,Phones,ClearOne CHATAttach 160 -˜speaker phone
807,CA-2020-134313,1/11/20,7/11/20,Standard Class,RA-19915,Consumer,80219,TEC-PH-10001795,1983.968,4,0.2,247.996,Technology,Phones,RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting
5514,CA-2021-103177,30/05/2021,1/6/21,First Class,EN-13780,Consumer,10009,TEC-PH-10001795,239.97,3,0.0,2.3997,Technology,Phones,ClearOne CHATAttach 160 -˜speaker phone
5514,CA-2021-103177,30/05/2021,1/6/21,First Class,EN-13780,Consumer,10009,TEC-PH-10001795,239.97,3,0.0,2.3997,Technology,Phones,RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting
5531,CA-2023-160885,2/12/23,6/12/23,Standard Class,JK-16090,Consumer,68104,TEC-PH-10001795,2479.96,4,0.0,743.988,Technology,Phones,ClearOne CHATAttach 160 -˜speaker phone
5531,CA-2023-160885,2/12/23,6/12/23,Standard Class,JK-16090,Consumer,68104,TEC-PH-10001795,2479.96,4,0.0,743.988,Technology,Phones,RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting
5813,US-2021-163279,22/03/2021,26/03/2021,Standard Class,JD-16150,Corporate,92037,TEC-PH-10001795,1487.976,3,0.2,185.997,Technology,Phones,ClearOne CHATAttach 160 -˜speaker phone
5813,US-2021-163279,22/03/2021,26/03/2021,Standard Class,JD-16150,Corporate,92037,TEC-PH-10001795,1487.976,3,0.2,185.997,Technology,Phones,RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting
8249,CA-2022-133816,10/5/22,13/05/2022,Second Class,CS-12400,Home Office,19134,TEC-PH-10001795,743.988,2,0.4,-123.998,Technology,Phones,ClearOne CHATAttach 160 -˜speaker phone
8249,CA-2022-133816,10/5/22,13/05/2022,Second Class,CS-12400,Home Office,19134,TEC-PH-10001795,743.988,2,0.4,-123.998,Technology,Phones,RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting
809,CA-2021-140921,3/2/21,5/2/21,First Class,AA-10375,Consumer,68104,TEC-AC-10004901,149.97,3,0.0,50.9898,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver
3894,US-2022-144547,10/11/22,14/11/2022,Standard Class,MS-17770,Consumer,77036,TEC-AC-10004901,279.944,7,0.2,48.9902,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver
5050,US-2020-104759,31/03/2020,4/4/20,Standard Class,DD-13570,Consumer,60610,TEC-AC-10004901,79.984,2,0.2,13.9972,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver
9790,CA-2023-144491,27/03/2023,1/4/23,Standard Class,CJ-12010,Consumer,77070,TEC-AC-10004901,39.992,1,0.2,6.9986,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver
810,CA-2020-151995,13/10/2020,15/10/2020,First Class,ZC-21910,Consumer,98026,OFF-AR-10003190,11.52,4,0.0,3.2256,Office Supplies,Art,Newell 32
4548,CA-2021-126557,12/7/21,17/07/2021,Second Class,RL-19615,Consumer,60610,OFF-AR-10003190,6.912,3,0.2,0.6912,Office Supplies,Art,Newell 32
7167,CA-2020-117464,22/07/2020,24/07/2020,Second Class,NP-18325,Consumer,94122,OFF-AR-10003190,11.52,4,0.0,3.2256,Office Supplies,Art,Newell 32
7237,CA-2020-138737,7/12/20,10/12/20,First Class,FP-14320,Consumer,90049,OFF-AR-10003190,8.64,3,0.0,2.4192,Office Supplies,Art,Newell 32
7340,CA-2021-159590,18/07/2021,21/07/2021,First Class,KC-16255,Corporate,10009,OFF-AR-10003190,5.76,2,0.0,1.6128,Office Supplies,Art,Newell 32
9504,CA-2022-101329,22/04/2022,29/04/2022,Standard Class,MM-17920,Consumer,13440,OFF-AR-10003190,2.88,1,0.0,0.8064,Office Supplies,Art,Newell 32
812,CA-2020-151995,13/10/2020,15/10/2020,First Class,ZC-21910,Consumer,98026,OFF-AP-10000240,213.92,4,0.0,62.0368,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge
1698,CA-2021-148376,27/12/2021,31/12/2021,Standard Class,AG-10900,Consumer,90008,OFF-AP-10000240,106.96,2,0.0,31.0184,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge
1984,CA-2020-164721,25/11/2020,27/11/2020,Second Class,LW-16825,Corporate,94513,OFF-AP-10000240,320.88,6,0.0,93.0552,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge
7657,US-2020-120740,15/04/2020,15/04/2020,Same Day,PS-18970,Home Office,90049,OFF-AP-10000240,106.96,2,0.0,31.0184,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge
9624,CA-2023-137449,29/06/2023,30/06/2023,First Class,ME-17725,Consumer,75220,OFF-AP-10000240,21.392,2,0.8,-54.5496,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge
815,CA-2023-143686,14/05/2023,14/05/2023,Same Day,PJ-19015,Consumer,92704,TEC-AC-10001838,1399.93,7,0.0,601.9699,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset
2299,CA-2021-113145,1/11/21,5/11/21,Standard Class,VD-21670,Consumer,10011,TEC-AC-10001838,1399.93,7,0.0,601.9699,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset
2731,CA-2023-104801,13/02/2023,19/02/2023,Standard Class,FH-14350,Consumer,98105,TEC-AC-10001838,799.96,4,0.0,343.9828,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset
3526,CA-2023-148922,10/12/23,15/12/2023,Second Class,SU-20665,Home Office,39212,TEC-AC-10001838,599.97,3,0.0,257.9871,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset
6634,CA-2022-166275,24/10/2022,24/10/2022,Same Day,SS-20590,Consumer,94109,TEC-AC-10001838,199.99,1,0.0,85.9957,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset
7891,CA-2022-148684,25/12/2022,29/12/2022,Standard Class,TS-21655,Consumer,72701,TEC-AC-10001838,399.98,2,0.0,171.9914,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset
9483,CA-2021-158351,20/06/2021,24/06/2021,Second Class,BC-11125,Home Office,19134,TEC-AC-10001838,319.984,2,0.2,91.9954,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset
817,CA-2022-149370,15/09/2022,19/09/2022,Standard Class,DB-13210,Consumer,19140,OFF-PA-10003651,5.344,1,0.2,1.8704,Office Supplies,Paper,Xerox 1968
3433,CA-2023-148264,8/12/23,9/12/23,First Class,LF-17185,Consumer,90301,OFF-PA-10003651,60.12,9,0.0,28.8576,Office Supplies,Paper,Xerox 1968
4389,CA-2023-111556,20/11/2023,22/11/2023,First Class,CD-11920,Consumer,10035,OFF-PA-10003651,46.76,7,0.0,22.4448,Office Supplies,Paper,Xerox 1968
5743,US-2023-147886,28/03/2023,31/03/2023,First Class,DH-13075,Corporate,94533,OFF-PA-10003651,26.72,4,0.0,12.8256,Office Supplies,Paper,Xerox 1968
7769,CA-2023-154088,12/11/23,17/11/2023,Standard Class,LB-16735,Consumer,32303,OFF-PA-10003651,26.72,5,0.2,9.352,Office Supplies,Paper,Xerox 1968
819,CA-2020-140858,28/06/2020,2/7/20,Standard Class,CA-12775,Consumer,19140,OFF-BI-10003094,3.168,3,0.7,-2.4288,Office Supplies,Binders,Self-Adhesive Ring Binder Labels
2983,CA-2020-131310,12/7/20,18/07/2020,Standard Class,CL-12565,Consumer,98115,OFF-BI-10003094,11.264,4,0.2,3.8016,Office Supplies,Binders,Self-Adhesive Ring Binder Labels
4077,CA-2021-100685,19/12/2021,21/12/2021,Second Class,SM-20950,Corporate,68104,OFF-BI-10003094,7.04,2,0.0,3.3088,Office Supplies,Binders,Self-Adhesive Ring Binder Labels
9225,CA-2023-121160,4/11/23,4/11/23,Same Day,FM-14290,Home Office,77803,OFF-BI-10003094,1.408,2,0.8,-2.3232,Office Supplies,Binders,Self-Adhesive Ring Binder Labels
820,CA-2020-140858,28/06/2020,2/7/20,Standard Class,CA-12775,Consumer,19140,FUR-CH-10001394,1228.465,5,0.3,0.0,Furniture,Chairs,Global Leather Executive Chair
2309,US-2023-120418,11/6/23,12/6/23,First Class,BC-11125,Home Office,85345,FUR-CH-10001394,280.792,1,0.2,35.099,Furniture,Chairs,Global Leather Executive Chair
3892,US-2022-163881,24/11/2022,30/11/2022,Standard Class,SP-20860,Corporate,90036,FUR-CH-10001394,1684.752,6,0.2,210.594,Furniture,Chairs,Global Leather Executive Chair
4347,CA-2022-120355,18/09/2022,25/09/2022,Standard Class,MM-17260,Consumer,10801,FUR-CH-10001394,631.782,2,0.1,140.396,Furniture,Chairs,Global Leather Executive Chair
5149,CA-2023-128734,24/12/2023,31/12/2023,Standard Class,JL-15175,Home Office,85224,FUR-CH-10001394,842.376,3,0.2,105.297,Furniture,Chairs,Global Leather Executive Chair
6375,CA-2020-107811,29/04/2020,3/5/20,Standard Class,LA-16780,Corporate,38109,FUR-CH-10001394,561.584,2,0.2,70.198,Furniture,Chairs,Global Leather Executive Chair
9395,CA-2020-125997,20/09/2020,23/09/2020,First Class,MW-18220,Consumer,10011,FUR-CH-10001394,631.782,2,0.1,140.396,Furniture,Chairs,Global Leather Executive Chair
821,CA-2020-140858,28/06/2020,2/7/20,Standard Class,CA-12775,Consumer,19140,OFF-BI-10004230,31.086,3,0.7,-22.7964,Office Supplies,Binders,GBC Recycled Grain Textured Covers
1544,CA-2020-107181,4/2/20,8/2/20,Standard Class,DB-13270,Home Office,92024,OFF-BI-10004230,82.896,3,0.2,29.0136,Office Supplies,Binders,GBC Recycled Grain Textured Covers
4349,CA-2023-169894,24/11/2023,29/11/2023,Second Class,MV-17485,Consumer,85204,OFF-BI-10004230,20.724,2,0.7,-15.1976,Office Supplies,Binders,GBC Recycled Grain Textured Covers
7940,CA-2023-166093,17/08/2023,24/08/2023,Standard Class,RW-19540,Corporate,94513,OFF-BI-10004230,221.056,8,0.2,77.3696,Office Supplies,Binders,GBC Recycled Grain Textured Covers
8410,CA-2021-134082,11/12/21,17/12/2021,Standard Class,JK-15640,Home Office,92404,OFF-BI-10004230,110.528,4,0.2,38.6848,Office Supplies,Binders,GBC Recycled Grain Textured Covers
822,CA-2020-140858,28/06/2020,2/7/20,Standard Class,CA-12775,Consumer,19140,OFF-PA-10003395,335.52,4,0.2,117.432,Office Supplies,Paper,Xerox 1941
3263,CA-2020-140662,17/11/2020,19/11/2020,First Class,TS-21205,Corporate,94109,OFF-PA-10003395,733.95,7,0.0,352.296,Office Supplies,Paper,Xerox 1941
3798,CA-2023-121314,23/09/2023,26/09/2023,First Class,BE-11410,Consumer,33178,OFF-PA-10003395,251.64,3,0.2,88.074,Office Supplies,Paper,Xerox 1941
6416,CA-2023-144750,21/08/2023,21/08/2023,Same Day,DL-13495,Corporate,85224,OFF-PA-10003395,83.88,1,0.2,29.358,Office Supplies,Paper,Xerox 1941
8820,CA-2021-142930,28/11/2021,2/12/21,Standard Class,EB-14170,Consumer,78745,OFF-PA-10003395,335.52,4,0.2,117.432,Office Supplies,Paper,Xerox 1941
823,CA-2023-101434,20/06/2023,27/06/2023,Standard Class,TR-21325,Consumer,7109,TEC-AC-10002402,239.97,3,0.0,71.991,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset
1468,CA-2021-100769,16/05/2021,16/05/2021,Same Day,TH-21550,Home Office,32216,TEC-AC-10002402,255.968,4,0.2,31.996,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset
2164,CA-2022-154018,13/10/2022,19/10/2022,Standard Class,HA-14920,Consumer,78041,TEC-AC-10002402,191.976,3,0.2,23.997,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset
2758,CA-2022-127775,11/6/22,13/06/2022,Second Class,ES-14020,Consumer,10035,TEC-AC-10002402,239.97,3,0.0,71.991,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset
3086,CA-2023-118773,9/2/23,14/02/2023,Standard Class,TP-21415,Consumer,77070,TEC-AC-10002402,127.984,2,0.2,15.998,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset
4822,CA-2021-140025,7/4/21,11/4/21,Standard Class,PF-19120,Consumer,78207,TEC-AC-10002402,383.952,6,0.2,47.994,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset
6901,CA-2021-140557,7/9/21,11/9/21,Standard Class,TN-21040,Home Office,10009,TEC-AC-10002402,559.93,7,0.0,167.979,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset
9141,CA-2023-123029,30/09/2023,2/10/23,Second Class,BT-11530,Home Office,90049,TEC-AC-10002402,159.98,2,0.0,47.994,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset
825,US-2020-102071,9/5/20,15/05/2020,Standard Class,PG-18820,Consumer,94110,TEC-AC-10003441,67.8,4,0.0,4.068,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0
2859,CA-2023-138975,19/05/2023,23/05/2023,Standard Class,SC-20380,Consumer,30318,TEC-AC-10003441,67.8,4,0.0,4.068,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0
4352,US-2023-100482,11/4/23,15/04/2023,Standard Class,JL-15130,Consumer,43130,TEC-AC-10003441,27.12,2,0.2,-4.746,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0
4888,CA-2022-163167,28/11/2022,1/12/22,Second Class,RF-19345,Corporate,30062,TEC-AC-10003441,101.7,6,0.0,6.102,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0
5037,CA-2020-169803,6/4/20,12/4/20,Standard Class,SC-20260,Corporate,98115,TEC-AC-10003441,33.9,2,0.0,2.034,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0
5907,US-2023-153948,6/11/23,6/11/23,Same Day,FM-14290,Home Office,94122,TEC-AC-10003441,16.95,1,0.0,1.017,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0
7223,CA-2023-113075,2/9/23,6/9/23,Standard Class,MC-18100,Consumer,60623,TEC-AC-10003441,40.68,3,0.2,-7.119,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0
827,CA-2023-126956,21/08/2023,28/08/2023,Standard Class,GT-14710,Consumer,55044,OFF-FA-10002280,35.0,7,0.0,16.8,Office Supplies,Fasteners,Advantus Plastic Paper Clips
2260,CA-2021-117611,8/11/21,10/11/21,Second Class,MZ-17335,Home Office,92024,OFF-FA-10002280,5.0,1,0.0,2.4,Office Supplies,Fasteners,Advantus Plastic Paper Clips
4134,CA-2020-128839,8/9/20,13/09/2020,Standard Class,TT-21070,Consumer,23320,OFF-FA-10002280,45.0,9,0.0,21.6,Office Supplies,Fasteners,Advantus Plastic Paper Clips
4431,CA-2022-168893,3/11/22,8/11/22,Second Class,AP-10915,Consumer,42420,OFF-FA-10002280,20.0,4,0.0,9.6,Office Supplies,Fasteners,Advantus Plastic Paper Clips
5791,CA-2023-140186,29/09/2023,2/10/23,First Class,PG-18820,Consumer,93309,OFF-FA-10002280,35.0,7,0.0,16.8,Office Supplies,Fasteners,Advantus Plastic Paper Clips
6717,CA-2022-134789,8/4/22,15/04/2022,Standard Class,CK-12325,Home Office,71901,OFF-FA-10002280,30.0,6,0.0,14.4,Office Supplies,Fasteners,Advantus Plastic Paper Clips
6903,CA-2023-111220,2/9/23,8/9/23,Standard Class,JS-15595,Corporate,60653,OFF-FA-10002280,16.0,4,0.2,5.6,Office Supplies,Fasteners,Advantus Plastic Paper Clips
7161,CA-2021-145835,13/05/2021,18/05/2021,Second Class,BF-11170,Home Office,60623,OFF-FA-10002280,16.0,4,0.2,5.6,Office Supplies,Fasteners,Advantus Plastic Paper Clips
7571,CA-2020-133830,5/12/20,10/12/20,Standard Class,RL-19615,Consumer,90045,OFF-FA-10002280,15.0,3,0.0,7.2,Office Supplies,Fasteners,Advantus Plastic Paper Clips
8356,CA-2023-132199,3/5/23,8/5/23,Standard Class,BO-11350,Corporate,19134,OFF-FA-10002280,8.0,2,0.2,2.8,Office Supplies,Fasteners,Advantus Plastic Paper Clips
828,CA-2023-126956,21/08/2023,28/08/2023,Standard Class,GT-14710,Consumer,55044,OFF-SU-10000381,37.24,4,0.0,10.7996,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles
1176,CA-2022-161207,29/08/2022,3/9/22,Standard Class,AB-10060,Home Office,3301,OFF-SU-10000381,27.93,3,0.0,8.0997,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles
1478,CA-2022-121958,13/11/2022,17/11/2022,Standard Class,CS-12505,Consumer,27360,OFF-SU-10000381,52.136,7,0.2,5.8653,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles
2882,CA-2022-102932,19/09/2022,23/09/2022,Second Class,SD-20485,Home Office,7050,OFF-SU-10000381,27.93,3,0.0,8.0997,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles
4705,CA-2022-158435,17/05/2022,18/05/2022,First Class,AG-10900,Consumer,6708,OFF-SU-10000381,65.17,7,0.0,18.8993,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles
4743,CA-2023-164364,12/11/23,16/11/2023,Standard Class,CS-12355,Consumer,98115,OFF-SU-10000381,27.93,3,0.0,8.0997,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles
5542,US-2023-150595,22/05/2023,26/05/2023,Standard Class,LE-16810,Consumer,60653,OFF-SU-10000381,22.344,3,0.2,2.5137,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles
8499,CA-2020-169061,5/3/20,8/3/20,Second Class,AB-10150,Consumer,10701,OFF-SU-10000381,18.62,2,0.0,5.3998,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles
829,CA-2023-126956,21/08/2023,28/08/2023,Standard Class,GT-14710,Consumer,55044,OFF-EN-10004459,15.28,2,0.0,7.4872,Office Supplies,Envelopes,Security-Tint Envelopes
1121,CA-2021-142755,4/9/21,8/9/21,Standard Class,CS-12355,Consumer,30076,OFF-EN-10004459,15.28,2,0.0,7.4872,Office Supplies,Envelopes,Security-Tint Envelopes
4605,US-2021-113327,26/05/2021,29/05/2021,Second Class,BF-11170,Home Office,28540,OFF-EN-10004459,12.224,2,0.2,4.4312,Office Supplies,Envelopes,Security-Tint Envelopes
5959,CA-2022-127138,12/3/22,15/03/2022,Second Class,DK-13225,Corporate,94109,OFF-EN-10004459,30.56,4,0.0,14.9744,Office Supplies,Envelopes,Security-Tint Envelopes
6259,CA-2021-133536,28/03/2021,30/03/2021,Second Class,JH-15820,Consumer,10009,OFF-EN-10004459,22.92,3,0.0,11.2308,Office Supplies,Envelopes,Security-Tint Envelopes
6323,CA-2020-141299,3/6/20,7/6/20,Second Class,RB-19795,Home Office,48640,OFF-EN-10004459,15.28,2,0.0,7.4872,Office Supplies,Envelopes,Security-Tint Envelopes
7871,CA-2023-122112,25/09/2023,29/09/2023,Standard Class,CA-11965,Corporate,44107,OFF-EN-10004459,24.448,4,0.2,8.8624,Office Supplies,Envelopes,Security-Tint Envelopes
9218,US-2023-118157,14/11/2023,17/11/2023,First Class,AW-10930,Home Office,55407,OFF-EN-10004459,15.28,2,0.0,7.4872,Office Supplies,Envelopes,Security-Tint Envelopes
9725,CA-2021-117898,5/12/21,11/12/21,Standard Class,TB-21250,Consumer,61701,OFF-EN-10004459,12.224,2,0.2,4.4312,Office Supplies,Envelopes,Security-Tint Envelopes
830,CA-2023-129462,16/06/2023,21/06/2023,Second Class,JE-15745,Consumer,41042,FUR-CH-10000665,301.96,2,0.0,90.588,Furniture,Chairs,Global Airflow Leather Mesh Back Chair
984,CA-2020-163419,11/11/20,14/11/2020,Second Class,TZ-21580,Consumer,80027,FUR-CH-10000665,603.92,5,0.2,75.49,Furniture,Chairs,Global Airflow Leather Mesh Back Chair
3173,US-2022-133879,21/03/2022,28/03/2022,Standard Class,KT-16465,Consumer,60623,FUR-CH-10000665,528.43,5,0.3,0.0,Furniture,Chairs,Global Airflow Leather Mesh Back Chair
3420,CA-2021-150791,6/9/21,13/09/2021,Standard Class,CC-12430,Home Office,10024,FUR-CH-10000665,271.764,2,0.1,60.392,Furniture,Chairs,Global Airflow Leather Mesh Back Chair
3496,CA-2023-142034,24/09/2023,28/09/2023,Standard Class,KB-16240,Corporate,56301,FUR-CH-10000665,603.92,4,0.0,181.176,Furniture,Chairs,Global Airflow Leather Mesh Back Chair
8303,US-2023-167318,26/07/2023,1/8/23,Standard Class,GZ-14545,Corporate,90036,FUR-CH-10000665,362.352,3,0.2,45.294,Furniture,Chairs,Global Airflow Leather Mesh Back Chair
8777,CA-2022-102813,2/7/22,3/7/22,First Class,EA-14035,Corporate,77340,FUR-CH-10000665,528.43,5,0.3,0.0,Furniture,Chairs,Global Airflow Leather Mesh Back Chair
8972,CA-2023-122308,24/03/2023,28/03/2023,Standard Class,MV-17485,Consumer,10011,FUR-CH-10000665,271.764,2,0.1,60.392,Furniture,Chairs,Global Airflow Leather Mesh Back Chair
9843,US-2022-125402,25/09/2022,1/10/22,Standard Class,DL-12865,Consumer,90805,FUR-CH-10000665,483.136,4,0.2,60.392,Furniture,Chairs,Global Airflow Leather Mesh Back Chair
831,CA-2023-129462,16/06/2023,21/06/2023,Second Class,JE-15745,Consumer,41042,OFF-AP-10003884,180.66,3,0.0,50.5848,Office Supplies,Appliances,Fellowes Smart Surge Ten-Outlet Protector
832,CA-2023-129462,16/06/2023,21/06/2023,Second Class,JE-15745,Consumer,41042,TEC-PH-10001557,191.98,2,0.0,51.8346,Technology,Phones,Pyle PMP37LED
1305,US-2023-126179,3/7/23,7/7/23,Standard Class,CS-12460,Consumer,31907,TEC-PH-10001557,287.97,3,0.0,77.7519,Technology,Phones,Pyle PMP37LED
2291,CA-2021-149342,20/04/2021,25/04/2021,Standard Class,TS-21160,Corporate,31907,TEC-PH-10001557,287.97,3,0.0,77.7519,Technology,Phones,Pyle PMP37LED
2794,CA-2020-154599,12/4/20,17/04/2020,Standard Class,KN-16450,Corporate,90278,TEC-PH-10001557,1075.088,14,0.2,94.0702,Technology,Phones,Pyle PMP37LED
3092,CA-2022-112123,3/3/22,8/3/22,Standard Class,BH-11710,Consumer,19711,TEC-PH-10001557,479.95,5,0.0,129.5865,Technology,Phones,Pyle PMP37LED
3228,CA-2020-108189,2/10/20,5/10/20,First Class,ES-14080,Corporate,85281,TEC-PH-10001557,230.376,3,0.2,20.1579,Technology,Phones,Pyle PMP37LED
4028,CA-2023-139311,11/8/23,13/08/2023,First Class,SF-20965,Corporate,76021,TEC-PH-10001557,153.584,2,0.2,13.4386,Technology,Phones,Pyle PMP37LED
4385,US-2021-122784,20/07/2021,27/07/2021,Standard Class,RA-19915,Consumer,60035,TEC-PH-10001557,153.584,2,0.2,13.4386,Technology,Phones,Pyle PMP37LED
6220,CA-2022-160220,20/10/2022,26/10/2022,Standard Class,JS-16030,Consumer,48183,TEC-PH-10001557,191.98,2,0.0,51.8346,Technology,Phones,Pyle PMP37LED
8792,CA-2023-162075,18/03/2023,24/03/2023,Standard Class,TT-21220,Consumer,77041,TEC-PH-10001557,537.544,7,0.2,47.0351,Technology,Phones,Pyle PMP37LED
833,CA-2023-129462,16/06/2023,21/06/2023,Second Class,JE-15745,Consumer,41042,TEC-PH-10002085,65.99,1,0.0,17.1574,Technology,Phones,Clarity 53712
3250,CA-2022-159730,17/09/2022,21/09/2022,Standard Class,SJ-20125,Home Office,98103,TEC-PH-10002085,105.584,2,0.2,7.9188,Technology,Phones,Clarity 53712
8796,CA-2020-162992,19/12/2020,21/12/2020,First Class,BP-11095,Corporate,90008,TEC-PH-10002085,211.168,4,0.2,15.8376,Technology,Phones,Clarity 53712
9099,CA-2023-152933,12/10/23,16/10/2023,Standard Class,MG-17650,Home Office,75081,TEC-PH-10002085,369.544,7,0.2,27.7158,Technology,Phones,Clarity 53712
834,CA-2022-165316,23/07/2022,27/07/2022,Standard Class,JB-15400,Corporate,33614,OFF-AR-10002956,35.216,2,0.2,2.6412,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener
1001,CA-2022-155488,13/11/2022,17/11/2022,Standard Class,FM-14290,Home Office,98661,OFF-AR-10002956,44.02,2,0.0,11.4452,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener
1361,CA-2023-125199,19/10/2023,25/10/2023,Standard Class,HM-14860,Corporate,19120,OFF-AR-10002956,123.256,7,0.2,9.2442,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener
2311,US-2023-120418,11/6/23,12/6/23,First Class,BC-11125,Home Office,85345,OFF-AR-10002956,88.04,5,0.2,6.603,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener
3967,CA-2022-149902,1/4/22,6/4/22,Standard Class,DW-13540,Consumer,10024,OFF-AR-10002956,88.04,4,0.0,22.8904,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener
9050,CA-2020-124513,21/09/2020,25/09/2020,Standard Class,SL-20155,Home Office,10011,OFF-AR-10002956,66.03,3,0.0,17.1678,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener
835,CA-2022-165316,23/07/2022,27/07/2022,Standard Class,JB-15400,Corporate,33614,OFF-AP-10003266,23.696,2,0.2,6.5164,Office Supplies,Appliances,Holmes Replacement Filter for HEPA Air Cleaner
4658,CA-2021-112130,3/5/21,7/5/21,Standard Class,SV-20785,Consumer,19140,OFF-AP-10003266,23.696,2,0.2,6.5164,Office Supplies,Appliances,Holmes Replacement Filter for HEPA Air Cleaner
6991,CA-2021-109386,8/11/21,13/11/2021,Second Class,RH-19600,Consumer,23666,OFF-AP-10003266,44.43,3,0.0,18.6606,Office Supplies,Appliances,Holmes Replacement Filter for HEPA Air Cleaner
